suj	bloc	prob	SPEECH
90	1	6	j'ai toujours la même chanson en tête et en fait elle me rappelle mon crash que j'ai vu je pense que ça fait à pu prêt deux semaines et j'étais avec une pote de la fac et on lui a rendue visite à Louvain et la a passé une soirée dans un dans un petit kot d'étudiant je pense que c'était en réalisation en film je sais plus et je me rappelle que y avait beaucoup d'alcool beaucoup de aîné et le kot et était éclairé par des différentes lumières et je me rappelle des lumières bleues et des lumières roses un petit peu violet et du fait qu'on a passé une chouette soirée
90	1	7	j'ai pensé au fait se peut être d'aller à Louvain spontanément aujourd'hui pour faire la fête un tout petit peu et j'ai repensé au sushi parce que j'ai vraiment faim et en fait j'ai voulu rentrer au Luxembourg aujourd'hui mais si jamais il y a possibilité d'aller faire la fête la fête à Louvain j'aimerais bien y aller avant d'aller au Luxembourg demain
90	2	1	J'ai pensé au fait que c'est la dernière partie de l'expérience et je suis persuadée que je vais rêver de cette petite boule rouge et voilà
90	2	2	la musique ou plutôt la chanson dans ma tête qui a changé de d'artiste et j'ai pensé au fait que j'ai déjà acheté un ticket pour aller le voir en novembre je pense oui à l'ancienne Belgique et j'ai tellement hâte parce que c'est un de mes artistes préférés
90	2	3	j'ai toujours la chanson qui joue dans ma tête et bizarrement j'ai pensé à un café et une coffre et en même temps je me suis rendue compte que je jouais beaucoup avec mes pieds maintenant
90	2	4	j'ai pensé à ma tante qui habite à New York du coup j'ai pensé à New York à la ville et j'ai aussi pensé au fait qu'elle m'avait beaucoup aidé pour dans le premier cadre enfin pendant la première session du premier cadre et par ce que j'avais beaucoup de difficultés à étudier pour mes examens et je doutais tout et en fait elle était là pour moi elle m'appelait tous les jours et voilà toujours la musique qui joue en arrière-plan et oui j'ai aussi pensé au fait qu'elle me manque et que j'aimerais bien la revoir pour ex
90	2	5	j'ai toujours la même chanson qui joue dans ma tête et j'ai pensé au fait que ça fait à peu près cinq heures quarante je me rappelais du fait que l'expérience va durer jusqu'à seize heures donc du coup, c'est presque fini et j'ai pensé j'ai pensé toujours au fait que j'ai faim et que j'ai hâte d'aller prendre du sushi
90	2	6	j'ai toujours la même musique qui joue dans ma tête y a un moment donné un Rif de guitare qui me rappelle ma guitare électrique et celle-là me rappelle ma chambre au Luxembourg du coup j'ai pensé mon aquarium avec mes deux petits poissons et j'ai pensé à toutes mes images que j'ai dans ma chambre j'ai une peinture de XXL j'ai une autre petite peinture d'une plante je me rappelle de d'autres peintures avec une fille, c'était un tableau d'Ikea et après j'ai un puzzle de l'univers que j'avais fait dans ma chambre j'ai pensé à mon mur rouge j'ai pensé à tous les livres que j'ai dans ma chambre mon petit lit mon bureau noir voilà
90	2	7	ma chambre m'a rappelle mon petit frère enfin mes frères qui sont juste à côté de moi et oui je me rappelle du fait que mon petit frère il va avoir dix qu'il était supposé être le bébé de la famille maintenant il a grandi ça fait un tout petit peu bizarre mais oui du coup mon petit frère m'a rappelle mon grand frère qui est aussi mon petit frère par ce que je suis de mi ça m'a rappelé du fait qu'il doit me rembourser encore de l'argent et voilà
90	2	8	j'ai toujours la même chanson dans la tête et le fait de penser à l'argent m'a rappelé en fait mon ancien boulot que je détestais d'ailleurs, c'était j'ai travaillé pour les ressources humaines du pôle emploi Luxembourgeois donc c'était vraiment un métier de de l'administratif et c'était dans un bureau froid et mes collègues étaient vraiment pas cool et du coup ça me rappelait un tout petit peu toute cette histoire ou j'avais démissionné et c'était avant que j'aie commencé des études en psycho et ça me rappelle aussi du fait que dans quelques semaines ça va c'est, c'est un peu bizarre par ce que j'ai l'impression que j'ai effacé genre toute ma période que j'ai passé là-bas et des fois ça m'arrive que y a des petites pensées qui se remontent et voilà
91	1	1	J'ai compté jusqu'à dix J'ai pensé à rien J'ai pensé à me concentrer J'ai pensé à quoi j'allais manger ce soir
91	1	2	J'ai encore essayé de compter le nombre de fois ou j'appuyais sur la barre espace Puis j'ai pensé à me concentrer je me suis pensé au cercle blanc et puis j'ai pensé à rien
91	1	3	J'ai pensé cercle rouge Puis j'ai pensé à me concentrer Puis j'ai pensé à rien
91	1	4	J'ai pensé à un cylindre puis j'ai pensé au fait que j'avais faim J'ai pensé à rien Puis-je me suis demandé pourquoi j'avais pensé à un cylindre
91	1	5	J'essayais de compter le nombre fois ou j'appuyais sur la barre espace Puis-je me suis demandé pourquoi je comptais le nombre de fois ou j'appuyais sur la barre espace Puis j'ai continué à penser sur Puis j'ai continué à compter le nombre de fois où j'appuie sur la barre espace Et j'ai pensé à rien
91	1	6	J'ai compté le nombre de fois ou je appuie sur la barre espace j'ai pensé à rien J'ai pensé à l'ordinateur et puis j'ai pensé à pas oublier d'appuyer sur la barre espace
91	1	7	Je pensais à rien Puis j'ai pensé que je devais me concentrer Puis j'ai à nouveau pensé à rien J'ai pensé à la touche F9 Puis je pensais à rien
91	2	1	J'ai pensé à rien J'ai pensé à mon avenir Puis j'ai pensé à la tâche kil y avait sur le mur Et puis j'ai à nouveau pensé à rien
91	2	2	J'ai pensé à mes lunettes J'ai pensé à rien et j'ai pensé à rien
91	2	3	Je me suis demandé pourquoi je pensais la plupart du temps à pas grand-chose Puis j'ai fait une faute Puis-je me suis rappelé que je devais me concentrer Puis j'ai à nouveau pensé à rien
91	2	4	Je pensais à rien j'ai regardé les touches et je pensais à rien
91	2	5	J'ai pensé tunnel Puis j'ai pensé cercle rouge Puis j'ai pensé à rien
91	2	6	J'ai pensé à mes lunettes J'ai pensé à rien J'ai pensé à ma main qui est froide Puis j'ai pensé à rien Et j'ai pensé à me concentrer
91	2	7	J'ai pensé que j'avais faim Puis-je me suis fait la remarque que j'avais froid J'ai pensé à rien Et puis j'ai pensé à me concentrer
91	2	8	J'ai pensé à ma main cavait froid Puis-je me suis dit que j'allais faire l'expérience avec mon autre main Et du coup depuis je me de mande si ça change quelque chose à le faire avec mon autre main
92	1	1	je me suis dit que j'avais un peu froid puis j'ai oublié de taper Puis j'ai eu une chanson en tête Puis-je me dis que fallait quand même retenir que je retienne quand même toutes mes pensées et que c'était vachement dur de retenir toutes ses pensées par ce que ça allait vite
92	1	2	Je me suis demandé si je faisais des phrases correctes puis franchement la syntaxe, c'était un truc de merde je me suis demandé qui avait inventé la syntaxe que pourquoi on ne parlait pas juste des mots comme les animaux puis j'ai pensé à mon chien puis je me suis dit que ça serrait bizarre si samba parlait
92	1	3	Je me suis dit que si les animaux parlaient ils me diraient de pas les manger du coup je me suis demandé s'ils xxx d'être végan Puis j'ai dit enfin je me suis dit que pas manger de viande ça serrait difficile Puis-je me suis demandé si après ça aurait un autre gout ou pas Puis je me suis dit que tuer les animaux c'était mal
92	1	4	J'avais une chanson en tête du coup j'ai chanté la chanson puis je me suis dit que c'était chiant d'avoir toujours les paroles de chanson en tête surtout quand on ne sait pas la suite Puis-je me suis demandé les gens schizophrènes est ce qu'ils ont vraiment des petites voix chiantes comme ça dans leur tête ou pas Puis j'ai essayé de me souvenir ce dont de ce dont j'avais pensé puis-je me suis je à, c'est chiant puis-je me suis rappelé que c'était une chanson
92	1	5	Je me suis dit qu'on se connaissait pas et que y allait avoir ma voix sur un enregistrement que je me suis demandé à quoi ressemblait ma voix du coup Puis je me suis que j'allais rejoindre une amie plus tard et je me suis demandé ce que j'allais faire
92	1	7	J'ai pensé que j'avais raté l'autre séance par ce que j'avais été trop vite avec mon doigt Puis j'avais pensé à bref dans l'autre séance je me suis dit que l'autre XXL ça ressemblait vraiment à bref et que se serrait drôle si toute notre vie enfin si pendant notre vie de tous les jours on parlait comme si on était dans bref Puis j'ai juste pensé à tic tac tic tac boom
92	2	1	je me suis que j'avais arrêté d'appuyer c'était quand le truc rouge passait dans le cercle blanc et je me suis demandé pourquoi est ce que j'ai oublié de le faire puis j'ai pensé aux XXL Puis-je me suis dit que ça allait bientôt s'arrêter et ça s'est arrêté
92	2	2	Je me suis dit qu'il y avait des petites tâches sur l'ordinateur que ça ressemblait à une constellation Puis je me suis dit que je n'étais vraiment nulle dans les constellations Puis je me suis dit est ce qu'on m'a déjà parlé de constellation Puis-je me suis dit oui, c'est mes parents, mais je n'ai pas retenu
92	2	3	J'ai repensé aux constellations Puis je me suis dit que j'avais comme une une boule dans la gorge Puis-je me suis dit kil y avait une expression qui s'appelait les chats dans la George et j'ai imaginé un chat qui griffais ma gorge puis-je me suis dit que je regardais trop de films d'horreur
92	2	4	Je me suis demandé pourquoi est ce que j'avais dit que je regardais trop de films d'horreur alors que je n'aime pas ça puis-je me suis demandé est ce qu'on considère ça comme un mensonge ou pas je me suis dit que les gens ils mentaient beaucoup dans la vie Puis j'ai regardé mon doigt et j'ai vu qu'il était crispé Puis je me suis demandé à quoi je pensais au début je me ai souvenu que c'était aux mensonges
92	2	5	Je me suis demandé pourquoi est ce que j'oubliais aussi rapidement mes pensées Puis-je me suis demandé Pourquoi est ce que de manière générale les gens ne retenaient pas leurs pensées c'est ce que c'est par ce que y a des pensées bizarres ou pas Puis-je me suis demandé si les bébés pensaient s'ils avaient des pensées concrètes ou si c'était juste des mots
92	2	6	je me suis dit que j'avais vraiment des pensées chiantes et que du coup heureusement que tout le monde n'entendaient pas mes pensées par ce que franchement je suis chiante puis je sais plus ce que j'ai dit
92	2	7	J'ai fait une chanson sur le petit point rouge petit point rouge Après je me suis dit que mon doigt il faisait du bruit beaucoup trop de bruit puis je me suis redit petit point rouge et c'est tout
92	2	8	je me suis dit que ça faisait comme une pendule et qu'entendre les sons de l'heure, c'était vraiment chiant surtout quand on dormait puis je me suis dit que mon doigt faisait de nouveau du bruit et que ça ressemblait à la petite chanson dans bambin plip pop et après j'ai pensé à rien
93	1	1	Alors j'ai uniquement pensé au fait de bien la mettre au centre et j'étais hyper concentrée
93	1	2	alors j'ai pensé au fait que j'étais toujours un petit peu fatiguée qu je partais en concentration au bruit que je faisais en tapant sur espace puis à cause des couleurs de l'écran j'ai pensé à la chanson le rouge et le noir de Barbara
93	1	4	Alors j'ai pensé au fait que je venais de sans faire exprès perdre un exercice en appuyant deux fois sur espace donc je loupe un enregistrement puis j'ai tenté de mon concentré et puis j'ai pensé que j'allais surement arriver en retard ce soir à mon rendez et puis j'ai été distraite par un bruit à côté
93	1	5	J'ai pendant tout le temps pensé à ce que serrait ma vie si je faisais médecine et et éventuellement psychiatrie à la place de psycho
93	1	6	je me suis à nouveau imaginée en tant que sortante diplômée de de médecine et puis j'ai essayé de me reconcentrer sur l'exercice et puis je me suis imaginée en blouse blanche et puis cela je me suis dit que l'exercice l'exercice avait l'air encore plus long que le précédent
93	1	7	totale concentration pendant une bonne partie et puis je ne sais pas pourquoi ce t exercice m'a fait penser la précision de l'exercice m'a fait penser au quad que j'ai fait y a deux jours que j'imagine devait être un truc assez précis aussi
93	2	1	j'étais en train de penser au fait de de justement d'essayer d'avoir un maximum mes pensées dans l'ordre et puis et puis encore en train de me dire que c'était long
93	2	2	Alors je me suis fait distraite par mon oreille qui me qui me chatouillait et puis j'ai tenté de me reconcentrer
93	2	3	bien depuis le début de la séquence je pense au cercle à la boule rouge et au centre un peu comme un centre de gravité que j'essaye de de maintenir un peu comme un jeu vidéo
93	2	4	là j'étais en train de penser au fait que d'abord on étudie pendant des années puis il faut faire des stages et puis en fait on galère pendant pas mal d'années avant de trouver un travail qu'on aime mais je me disais aussi que c'était sans doute faisable de passer toutes ces étapes en trouvant des endroits qu'on aime bien et pas forcément en s'ennuyant ou en aimant pas
93	2	5	Alors pendant tous le long je me suis imaginée dans un jeu vidéo ou je dois toucher le centre et du coup j'ai réussi à me concentrer à d'onde pour toucher le centre à chaque fois
93	2	6	la ne se passe pas grand-chose non je pensais à la boule et puis je faisais gauche droite gauche droite au même tempo que les mouvements de la boule pendant tous le long
93	2	7	alors j'ai d'abord pensé à ce que j'avais dit juste avant c'est-à-dire le gauche et la droite et puis-je me suis mes pensés se sont interrompues en pensant à ma grand-mère malade en pensant à la télévision qu'on vient de lui acheter et puis en pensant à à son état d'esprit très fragile et puis-je me suis dit merde et puis ça s'est arrêté
93	2	8	Alors j'ai tenté de rester hyper concentrée pendant tout l'exercice et j'ai pensé à rien à part au fait être concentrée et de garder de la précision
94	1	1	J'étais vraiment focus sur la boule rouge donc je n'ai pas forcément pensé à quelque chose d'autre
94	1	2	J'étais concentrée sur la boule Après je me suis dit que j'ai soif et voilà
94	1	3	J'ai soif après j'ai pensé à mon chien après je némésis concentrée de nouveau sur la boule
94	1	4	Je suis fatiguée que je vais partir après j'ai pensé à mon copain et que j'en ai marre
94	1	5	J'ai vraiment soif et ça me dérange et j'essaye de me concentrer sur la boule rouge
94	1	6	Je me suis demandé si ça dure encore longtemps après j'ai pensé à mes parents ensuite à mon chien et après j'ai essayé de me concentrer sur la boule
94	1	7	aucune idée je sais plus
94	2	1	Je me suis dit que l'assistante ou l'étudiante je ne sais pas est vraiment sympa
94	2	2	Je ne sais plus
94	2	3	j'ai soif et je veux rentre chez moi et après j'ai pensé à mon chien
94	2	4	j'ai essayé de me concentrer et après je me suis dit je suis fatiguée
94	2	5	je ne sais plus
94	2	6	Après cette expérience je vais rentrer chez moi au Luxembourg et il ne faut pas que j'oublie quelque chose
94	2	7	j'ai soif et je veux sortir d'ici et j'ai soif
94	2	8	j'ai oublié
95	1	1	J'ai compté jusqu'à dix on m'a demandé si ça allait j'ai dit oui ça va
95	1	2	alors j'ai compté jusqu'à douze entre temps au début je me rendais compte que le casque sur les oreilles ante et ensuite je me suis rendue compte que je stressais encore de ce à quoi j'allais penser
95	1	3	J'ai compté jusqu'au dix c'est tout
95	1	4	J'ai compté jusqu'au vingt je me suis forcé à à me concentrer sur la tâche et je me suis rendue compte que j'étais beaucoup plus si jamais je devais dire ce à quoi je pensais
95	1	5	j'ai compté jusqu'au vingt point
95	1	6	J'ai compté jusqu'à trente-quatre et entre je me suis que ce n'était pas forcément super intéressant d'avoir ça comme résultat, mais que je ne pouvais pas m'empêcher de compter et du coup je me suis demandé ce que ça faisait d'être chercheur en psycho et d'avoir ce genre de résultat à traiter
95	1	7	J'ai compté jusqu'à quarante deux au début je me disais que en fait je faisais que compter dans tout ce que je fais tous le t'émis et que je ne pouvais pas m'empêcher d'y penser et ensuite, c'est ensuite j'ai continué à compter et ça revenait entre deux
95	2	1	Alors j'ai compté jusqu'à douze entre temps j'ai pensé à un brocoli qui s'est transformé en cartoon et il a commencé à danser
95	2	2	J'ai compté jusqu'à quatorze entre temps comme j'avais parlé de cartoon avant j'ai pensé à Fini l'ourson
95	2	3	J'ai compté jusque vingt après je me suis dit que j'étais en vacances, mais que j'étais en bleus que c'était nul et c'est tout
95	2	4	J'ai compté jusqu'à vingt-six mais j'ai eu plus de mal par ce qu'à un moment ça à belge à un moment où j'ai pensé à un petit père noël en 3D qui faisait des animations dans de la neige
95	2	5	j'ai compté jusqu'à vingt-sept je me suis dit que j'avais un cerveau bizarre ensuite j'ai pensé à une voiture de course qui aurait des yeux et des cils qui clignerait des yeux et qui roulerait vite et du vent qui rentre dedans du coup ça bleu bleute
95	2	6	J'ai compté jusque trente-deux et à chaque fois que le rond rouge allait à droite j'imaginais qu'il y avait un clown à droite qui disait une réplique d'un test à gauche quand il est à gauche je pensais à autre clown qui lui répondait et j'imaginais un dialogue comme dans un théâtre de marionnettes
95	2	7	j'ai compté jusqu'à trente-quatre et entre temps j'ai imaginé que le clavier, c'était un piano et que la j'étai sent rain de faire une musique mais avec qu'une seule touche alors se serrait nul ensuite j'ai pensé à vous qui allait faire votre mémoire et qui allait avoir ces résultats et j'ai compatir
95	2	8	alors j'ai compté jusqu'à quarante et entre temps avec les petits points qui y ont sur l'ordinateur J'ai vu que ça faisait comme une chenille qui avait des yeux et un corps et que le rond blanc ça faisait comme une grande bouche et le rouge j'ai imaginé que c'était sa langue et qu'elle était en train de nettoyer l'a cran de droite à gauche
96	1	1	J'ai regardé la boule et pensé à ce que je mangerais ce midi
96	1	2	C'est bizarre comme exercice
96	1	3	J'ai répété d'appuyer pour pas oublier
96	1	4	J'ai réfléchi à où prendre le train
96	1	5	Je me suis demandé ou se trouve un de mes livres
96	1	6	J'ai cherché le titre d'un livre que j'ai envie de lire
96	1	7	Reprendre de la limonade et du travail et ensuite faire les courses
96	2	1	Je me demandais combien de blocs il y a
96	2	2	J'ai pensé au ménage que je dois encore faire pour demain
96	2	3	J'espère que ma sœur a bougé non elle travail
96	2	4	Je dois prévenir papa que je rentre tard
96	2	5	J'ai réfléchi à comment rentrer chez moi ce soir
96	2	6	J'ai imagine des records à la boule rouge
96	2	7	penser à appuyer au moment opportun
96	2	8	je dois penser à poster ma lettre trouver des vignettes et prendre tous mes papiers
97	1	1	mur acheter pain boule rouge
97	1	2	ordinateur silencieux souris sur l'écran
97	1	3	déconcentration j'étais en train de repenser à ce que je disais tout à l'heure
97	1	4	fixer l'écran et bruit de la touche d'espace
97	1	5	Semaine émouvante rire et puis c'est tout
97	1	6	je n'ai pas compris
97	1	7	la semaine je serrais seule je n'ai pas trop envie d'aller en France et il faut que j'appelle ma mère
97	2	1	expérience S'ONT je crois que six crédits
97	2	2	Boule rouge recevoir un maillot de bain rouge
97	2	3	le fait de penser à rien et le cercle blanc
97	2	4	bientôt l'anniversaire de ma sœur mon père et mon grand et je ai réfléchie à quel cadeau
97	2	5	Je pense au fait que je veuille me concentrer sur la boule rouge, mais que j'y arrive pas
97	2	6	Alors oui, c'est un mac Cook ce jeu me rappelle vraiment le jeu de yoyo et je me rappelle plus
97	2	7	la barre d'écran fait une musique tout à l'heure il faut que j'aille courir et que j'aille à XXL
97	2	8	Apprendre à me concentrer essayer de ne pas penser et me focaliser sur la tâche
98	1	1	doncd'abord j'étais juste concentrée sur la tâche et puis puis-je me suis dit tiens maintenant on est trois personnes dans la pièce par ce que y a une personne qui rentre
98	1	2	d'abord j'étais juste concentrée sur la tâche puis-je me suis dit que la tâche serrait un peu plus intéressante si y avait un peu plus de couleur et voilà c'est tout
98	1	3	donc d'abord je me suis que j'ai loupé enfin que j'ai appuyé une fois sans faire exprès alors que la boule était même pas au centre et puis j'ai j'essayais juste de me concentrer sur la tâche un peu plus
98	1	4	je me disais juste que je veux vraiment obtenir mon diplôme devenir quelqu'un de de bien et puis j'étais concentrée sur la tâche
98	1	5	J'étais juste concentrée sur la tâche
98	1	6	Je pense à mes amis d'enfance puis je pense au fait que quand j'étais petite je voulais devenir actrice et puis j'ai pensé à une autre amie qui est devenue actrice et c'est tout
98	1	7	J'étais concentrée sur la tâche puis-je me suis demandé si toutes les tâches s'orront comme ça avec une boule et après j'ai essayé de me reconcentrer encore
98	2	1	pensais à rien du tout puis-je me suis dit que j'aimerais que cette boule bouge un peu plus rapidement
98	2	2	Dans ma tête je compare cette tâche à l'investissement scolaire genre même quand ça deviens un peu chiant il faut vraiment essayer de faire son mieux et essayer de s'adapter à la tâche d'où on est quoi
98	2	3	Je pensais d'abord à mon enregistrement précédent j'étais juste concentrée sur la tâche
98	2	4	Je pensais à une glace puis à l'été et ensuite aux vacances
98	2	5	J'étais concentrée puis j'ai entendu un bruit donc à l'extérieur et ça m'a un peu déconcentrée
98	2	6	j'étais en train de penser aux mouvements de la boule puis j'ai pensé à je ne sais pas pourquoi, mais j'ai pensé à un TP que j'ai que j'ai eu en premier semestre
98	2	7	Pour essayer d'occuper ma tête lorsque je fais cette tâche j'essaye de penser à quelque chose d'autre pour pas trop m'ennuyer du coup je pense au lycée à l'année dernière et à mes profs
98	2	8	Je ne pensais à rien du tout
99	1	1	je pensais au fait que je ressentais un petit tremblement dans mon bras à chaque fois que j'appuyais sur la touche espace et que c'était hyper perturbant de devoir rapporter toutes ses pensées par ce que du coup on essayait un peu de contrôler ce à quoi on pense
99	1	2	J'ai pensé que je n'aimais pas du tout parler comme ça toute seule surtout que je n'aime pas du tout ma voix et que je sais qu'après on va l'écouter et après j'ai pensé qu'il avait une toute petite tâche en haut et en bas du rond blanc un peu floue et puis j'ai pensé j'ai fait comme un espèce de petit récapitulatif de ce que j'avais pensé pour être sûre de bien répéter et voilà
99	1	3	J'ai pensé que je réfléchissais trop et que j'accordais trop d'importance à des petites choses insignifiantes et puis j'ai pensé et puis je sais plus ce que j'ai pensé en fait
99	1	4	J'ai pensé que j'avais une mauvaise mémoire oui je sais déjà plus à quoi j'ai pensé puis je sais que j'ai pensé à un fantôme vite fais puis j'ai pensé que ça n'avait pas de sens de penser à ça
99	1	5	J'ai pensé que le casque me dérangeait un petit peu par ce que ça m'à me donnait une espèce de XXL dans la bouche par ce que ça enfin ça appuie un peu sur mes tempes comme ça non pas sur mes tempes en dessous de mes oreilles je veux dire et puis j'ai pensé à l'hôpital d'Ixelles et à un jour et j'ai été là-bas et j'ai été dans un petit magasin juste avant pour acheter quelque chose à manger je ne sais pas pourquoi je pense à ça
99	1	6	J'ai pensé que les bords du rond blanc n'étaient pas très bien arrondis et que j'avais l'impression parfois qu'ils étaient un peu carrés et puis j'ai pensé que j'avais pensé ça à la séquence précédente et que j'avais oublié de le dire j'ai pensé aussi qu'il y avait une petite tâche dans le rond blanc je pense que c'est sur l'écran d'ordinateur et que y avait une espèce de petite ombre autours du rond blanc
99	1	7	J'ai pensé que mes pensées n'étaient pas vraiment très intéressantes et que du coup je pensais trop et que j'étais trop dans le mental pour des choses en fait qui servent à rien et puis j'ai pensé que le rond autour qui est un petit peu carré ressemblait aussi à une alliance et puis j'ai pensé à des doigts
99	2	1	j'ai pensé que j'espérais con soit dans les temps et que je n'avais pas trop mis l'expérimentatrice en retard en arrivant en retard et puis j'ai pensé que j'avais raté le coche pour la petite boule rouge dans le cercle blanc
99	2	2	je n'ai pas pensé à grand-chose j'ai juste pensé que le cercle blanc était un petit peu carré enfin pas vraiment carré comme s'il avait des petit angles
99	2	3	Je me suis demandé si d'autres personnes avaient rapporté la même chose que moi comme pensées par rapport au cercle pas rond et que et puis j'ai récapitulé ma pensée pour ne pas oublier et voilà
99	2	4	Alors j'ai pensé que mes pensées étaient inintéressantes et qu'en fait j'étais vide et puis j'ai pensé enfin j'ai vu qu'enfin j'ai eu l'impression de voir que le cercle était ouvert d'un côté puis j'ai pensé au dégradé de rouge sur le rond rouge par ce que j'ai l'impression qu'il y a une espèce de dégradé qui change de couleur en fonction de si le rond rouge est à gauche ou à droite du rond blanc puis j'ai pensé à l'hôpital delta par ce que j'avais l'impression de sentir une odeur qui me rappelait cet hôpital et voilà BD
99	2	5	J'ai pensé que c'était bizarre de penser à des hôpitaux que peut être ça voulait dire quelque chose puis j'ai pensé qu'à une alliance et puis j'ai pensé que ma cheville me grattait
99	2	6	J'ai pensé au fait que je portais un jeans puis j'ai pensé qu'il fallait que je me rappelleavoir pensé ça puis j'ai pensé que à chaque fois j'essayais de me rappeler ce que j'avais pensé et que du coup je récapitulais ce que je pensais et que du coup, c'est comme s je pensais de fois la même chose à chaque fois et après je pensais à du métal par rapport à l'alliance je pense et puis voilà
99	2	7	J'ai pensé qu'il fallait vraiment que je médite plus par ce que si c'était pour penser ce genre de choses il valait mieux rien penser étant donné que c'est des pensées assez inintéressantes inutiles surtout et puis j'ai pensé cachetait sûrement par ce que j'étais très stressée et que ça allait peut-être se ressentir le fait que je sois trop dans le mental et voilà
99	2	8	J'ai pensé qu'avec le casque j'entendais probablement ma ma vraie voix en tout cas celle qui se rapproche le plus de de ce que les gens entendent que je n'aimais pas ma voix enfin en tout cas pas l'entendre comme la plupart des gens puis j'ai pensé à un pote puis puis j'ai pensé à autre chose, mais je me souviens plus
100	1	1	Je n'ai eu qu'une pensée c'est de réaliser la tâche correctement
100	1	2	donc j'ai pensé au fait que le temps est beaucoup plus court que ça faisait du bien et ensuite que je commençais réellement à avoir faim
100	1	3	Je pense que l'expérience est bientôt finie voilà
100	1	4	J'ai l'impression que le fait que le temps soit plus court ça me laisse moins de temps à à penser beaucoup peu de choses Donc je pense à ça et donc souvent j'aurais surement qu'une pensée je pense
100	1	5	Pour faire passer le temps j'imagine que je me suis imaginé que de nouveau que la boule passait dans un anneau ou ensuite j'ai pensé que c'était une cerise qui roulait sur le sol
100	1	6	Donc je vais dans un nouveau restau et je me suis demandé si on allait bien manger ensuite je me suis chatouillé la tête donc ça a dévié ma pensée et je me suis reconcentré sur la tâche
100	1	7	donc j'ai pensé au chat que j'ai dû garder le week-end passé ce qui m'a fait penser au petit chaton qu'une amie va adopter ce qui m'a ensuite fait penser la maison qu'elle a acheté et du jardin auquel je pourrais profiter durant l'été
100	2	1	j'ai pensé que le casque commençait à me faire mal aux oreilles
100	2	2	Je n'ai pas eu l'impression d'avoir pensé à quelque chose
100	2	3	Je me suis rendue compte que mon visage s'approchait de plus en plus de l'écran et je me suis donc redressée
100	2	4	Je pensais qu'à un pendule
100	2	5	J'ai pensé à mes affaires qui sont à l'extérieur à la pièce que j'ai laissé un peu comme sa éparpillées
100	2	6	J'ai pensé à l'expérience et à l'examinatrice qui a qui a vraiment expliqué bien en détail et voir si j'avais bien compris c'est intéressant
100	2	7	je pensais réellement que j'avais faim Puis j'ai pensé à un cadeau d'anniversaire que je devais acheter pour la sœur de mon compagnon et donc je me suis demandé dans quel magasin je devais aller et j'ai pensé à Zara Manga ou Pollux
100	2	8	J'ai reçus un diffuseur comme cadeau et j'ai des plantes que je dois ramener dans mon appartement qui est à l'étranger et je me suis demandé comment j'allais transporter tout ça
102	1	1	je me suis demandé il était quelle heure parce que j'ai de je suis un peu stressée parce que j'ai beaucoup de chose à faire près
102	1	2	je pensais à mettre le cercle rouge dans le cercle blanc après ça je me suis dit que j'étais fatiguée après ça cercle roue-le cercle blanc après ça j'ai faim
102	1	3	c'est un peu étrange de porter autant attention à son train de pensée
102	1	4	la randonnée que j'ai faite après mon travail puis mettre le cercle rouge dans le cercle blanc
102	1	5	j'ai suivi du regard le cercle rouge je me suis dit qu'il avait l'air un peu d'un pendule et après mettre le cercle rouge sur le cercle blanc
102	1	6	j'ai hâte que l'examen les examens soient fini puis j'ai pensé à ma commande de verres de contact puis après ça au son des des de quand j'appuie sur les touches du clavier
102	1	7	mettre le cercle rouge dans le cercle blanc après je m'en rappelle plus après mettre le cercle rouge dans le cercle blanc après que j'avais faim
102	2	1	cette partie de l'expérience est plus agréable que la dernière partie
102	2	2	je me rappelle plus trop puis une petite ville que j'avais visitée à Vancouver
102	2	3	c'est quand même difficile de me rappeler toutes mes pensées pour la séquence
102	2	4	mettre le cercle rouge dans le cercle blanc après ça que c'était difficile de penser à la tâche puis penser à se rappeler de de ce qu'on veut dire c'est ce que j'ai pensé puis que j'ai envie de garer
102	2	5	je vais aller m'acheter un café après l'expérience puis-je me demande à quoi ça sert de qu'est-ce qu'on mesure avec quand on appuie sur espace avec le cercle rouge et le cercle blanc
102	2	6	je me suis dit que j'avais faim que c'est difficile de mettre le de savoir SSI je mets le cercle rouge dans le cercle blanc pour le moment après ça j'ai pensé je me suis concentrée à mettre le cercle rouge dans le cercle blanc puis ça je me suis dit que j'avais faim
102	2	7	je me rappelle plus trop mais j'ai pensé un moment à mettre le cercle rouge dans le cercle blanc puis-je me suis dit que c'était difficile de se rappeler toutes les pensées
102	2	8	je me suis le casque d'écoute appuyait sur mon oreille puis ça me faisait mal donc je l'ai bougé après je me suis dit que j'étais contente de plus avoir d'infection d'oreille puisque c'était joué difficile de penser à la tâche et d'essayer de penser à ce qu'on pense en même temps
103	1	1	alors je me disais qu'avec l'absence de la lumière c'était plus difficile de me sentir éveillée
103	1	2	alors je me demandais si l'expérimentatrice écoutait ce qu'on disait dehors et si ça dépendait des personnes de leur volume de parole
103	1	3	alors au début je me disais que c'était chouette parce que c'était beaucoup plus court et ensuite j'ai plus pensé à rien et la majorité du temps
103	1	4	je pensais à quand j'allais créer ma chaine youTube et je me demandais aussi si même si j'allais jouer à des jeux vidéo et j'allais réussir dans le monde du maquillage je ne sais pas je ne sais pas trop ce que je vais faire de ma vie pour le moment
